CATEGORY_INCIDENT,BYLINE,byLine,PROVIDER_SUBJECT,IMAGES_CAPTION,EXTENSION,CATEGORY_NAMES,CATEGORY_INCIDENT_NAMES,PROVIDER_NEWS_ID,KPF_GABAGE_NEWS_IS,printingPage,DATE,PRINTING_PAGE,NEWS_ID,SUB_TITLE,IMAGES,KPF_ABUSING_NEWS,KPF_ABUSING_NEWS_IS,CATEGORY,PROVIDER_LINK_PAGE,PROVIDER,TITLE,PROVIDER_CODE,CONTENT
,김상진(kine3@joongang.co.kr),김상진(kine3@joongang.co.kr),,"북한 해커가 기자를 사칭한 '피싱 e메일'로 대북 전문가 등에게 접근하는 사례가 늘고 있다. 사진은 지난 7일 박현준 경찰청 국가수사본부 안보수사국 첨단안보수사계장이 북한 해킹메일 유포사건 관련 수사 상황을 브리핑하는 모습. 뉴스1
국가정보원은 북한이 포털사이트 '네이버'를 실시간으로 복제한 피싱 사이트로 해킹을 시도하고 있다고 지난 14일 밝혔다. 연합뉴스",jpg,정치>북한<font color=Gray> | </font>IT_과학>보안,,25171741,FALSE,,20230622,,01100901.20230622105522001,,https://www.bigkinds.or.kr/resources/images/01100901/2023/06/22/01100901.20230622105522001.01,,FALSE,"001000000 001001000
008000000 008002000",https://www.joongang.co.kr/article/25171741,중앙일보,"""교수님, 양혜영 기자입니다""…천천히 친해진 'e메일'의 공격",01100901,북한 해커들이 기자를 사칭한 ‘피싱 e메일’로 국내외 외교안보 전문가들에게 접근하는 사건이 최근 잦아진 것으로 나타났다. 미국 법무부는 이런 북한의 사이버 범죄 등을 전담 수사할 ‘국가안보사이버부(NatSec Cyber)’를 신설한다고 20일(현지시간) 발표했다. <br/> <br/> 자유아시아방송(RFA)은 기자를 사칭한 북한의 피싱 e메일 공격이 늘었다며 12건의..
,노기섭,노기섭,401,비트코인 모형. 연합뉴스 자료 사진,jpg,경제>증권_증시<font color=Gray> | </font>경제>부동산,,01100501.2023062201039910021004,FALSE,0,20230622,0,01100501.20230622083905002,,https://www.bigkinds.or.kr/resources/images/01100501/2023/06/22/01100501.20230622083905002.01,,FALSE,"002000000 002006000
002000000 002010000",http://www.munhwa.com/news/view.html?no=2023062201039910021004,문화일보,파월 “화폐 지위 가진 듯” 발언에 비트코인 강세…3만 달러 돌파,01100501,대세 상승장 오나? 블랙록 등 BTC 현물 ETF 상장 신청 잇따라가상화폐 대장주 비트코인이 두 달 만에 시세 3만 달러를 재돌파하며 상승세를 이어가고 있다. 세계 최대 자산운용사 블랙록이 시작한 비트코인(BTC) 상장지수펀드(ETF) 상장 신청에 다른 대형 운용사들이 동참하면서 급등의 재료가 되는 모양새다.<br/><br/><br/><br/>21일(현지시간) 미국 최대 가상화폐 ..
,이태훈,이태훈,,,jpg,경제>증권_증시<font color=Gray> | </font>경제>외환<font color=Gray> | </font>경제>부동산,,202306225877i,FALSE,,20230622,,02100601.20230622080735001,,https://www.bigkinds.or.kr/resources/images/02100601/2023/06/22/02100601.20230622080735001.01,,FALSE,"002000000 002006000
002000000 002002000
002000000 002010000",https://www.hankyung.com/finance/article/202306225877i,한국경제,파월 매파적 발언에…국내 증시도 하락 출발 전망 [증시 개장 전 꼭 알아야 할 5가지],02100601,"미국 증시가 제롬 파월 미 중앙은행(Fed) 의장 발언의 영향으로 하락한 점은 22일 국내 증시에 부담으로 작용할 전망이다. 특히 미 필라델피아반도체지수가 2% 이상 내린 것은 국내 반도체주에 영향을 미칠 것으로 예상된다. 국내 증시 하락 출발 전망 <br/>서상영 미래에셋증권 연구원은 ""코스피지수는 0.3% 내외 하락 출발할 것으로 예상한다""고 했다. 그는 .."
,권성진,권성진,"아주경제
국제
경제·마켓",,jpg,경제>증권_증시<font color=Gray> | </font>경제>금융_재테크<font color=Gray> | </font>경제>부동산,,20230622064612901,FALSE,,20230622,,02100851.20230622072939001,제도권 편입 가능성이 가격 상승 유발,https://www.bigkinds.or.kr/resources/images/02100851/2023/06/22/02100851.20230622072939001.01,,FALSE,"002000000 002006000
002000000 002008000
002000000 002010000",https://www.ajunews.com/view/20230622064612901,아주경제,"비트코인 장중 3만 돌파, 주간 19% 상승…""블랙록 ETF 신청 영향""",02100851,[사진=로이터·연합뉴스] <br/> <br/> 비트코인이 두 달 만에 3만 달러를 돌파하며 상승세를 이어가고 있다. 자산운용사 블랙록의 비트코인(BTC) 상장지수펀드(ETF) 상장 신청이 다른 대형 운용사로 이어지면서 비트코인 가격을 끌어올리고 있다.  <br/> <br/>21일(현지시간) CNBC 방송은 비트코인이 ETF 신청 이후 강세를 보이면서 한 달 만에 10%가량 올랐다고..
,손미정 기자,손미정 기자,020,가상화폐 대장주 비트코인이 두 달 만에 3만달러를 재돌파했다. [로이터],jpg,경제>증권_증시<font color=Gray> | </font>경제>금융_재테크<font color=Gray> | </font>경제>부동산,,20230622000016,FALSE,50,20230622,50,02100701.20230622070610001,,https://www.bigkinds.or.kr/resources/images/02100701/2023/06/22/02100701.20230622070610001.01,,FALSE,"002000000 002006000
002000000 002008000
002000000 002010000",http://biz.heraldcorp.com/view.php?ud=20230622000016,헤럴드경제,“다시 강세” 비트코인 두 달만에 3만달러 돌파,02100701,[헤럴드경제=손미정 기자] 비트코인이 두 달 만에 3만달러를 재돌파하며 무서운 상승세를 보이고 있다. 세계 최대 자산운용사 블랙록이 시작한 비트코인(BTC) 상장지수펀드(ETF) 상장 신청이 다른 대형 운용사로 이어지는 등 정통금융의 가상화폐 시장 가세가 급등세에 불을 지피는 양상이다. <br/> <br/> 21일(현지시간) 미 최대 가상화폐 거래소 코인베이스에 따르..
1 8 30,한영훈,한영훈,"아주경제
금융
암호화폐",,jpg,IT_과학>콘텐츠<font color=Gray> | </font>IT_과학>모바일<font color=Gray> | </font>IT_과학>보안,범죄>범죄일반>사기,20230622063245899,FALSE,,20230622,,02100851.20230622063446001,,https://www.bigkinds.or.kr/resources/images/02100851/2023/06/22/02100851.20230622063446001.01,,FALSE,"008000000 008004000
008000000 008003000
008000000 008002000",https://www.ajunews.com/view/20230622063245899,아주경제,"[아주경제 코이너스 브리핑] 비트코인, 하루 새 6.5% 급등…3만 달러 다시 넘어설까",02100851,"  <br/> <br/> ◆비트코인, 하루 새 6.5% 급등…3만 달러 다시 넘어설까 <br/>  <br/>대표 암호화폐(가상자산)인 비트코인 가격이 큰 폭으로 올라서 3만 달러 재돌파를 눈앞에 두고 있다. <br/>  <br/>글로벌 코인시황 중계사이트인 코인마켓캡에서 비트코인은 23일 오전 6시 9분(한국시간) 기준으로 2만9978달러에 거래되는 중이다. 이는 전일 같은 시간보다 6.49% .."
1 7 24,하준호(ha.junho1@joongang.co.kr),하준호(ha.junho1@joongang.co.kr),,"검찰은 김남국(사진) 무소속 의원에 대해 뇌물 또는 정치자금법 위반 혐의 적용을 유력하게 검토 중이지만, 김 의원은 자신의 코인 거래에 어떠한 불법이나 위법이 없었다는 입장을 유지하고 있다. 사진은 지난 15일 국회 의원회관에서 열린 윤리특위 자문위에 출석하는 김 의원의 모습. 연합뉴스",jpg,정치>정치일반,범죄>정치>뇌물수수,25171695,FALSE,,20230622,,01100901.20230622050120001,,https://www.bigkinds.or.kr/resources/images/01100901/2023/06/22/01100901.20230622050120001.01,,FALSE,001000000 001007000,https://www.joongang.co.kr/article/25171695,중앙일보,"[단독] 檢, 김남국 뇌물 혐의 검토…'비슷한 거래' 압색은 제동",01100901,"김남국 무소속 의원의 수십억원대 암호화폐(이하 코인) 거래 의혹을 수사 중인 검찰이 김 의원에게 뇌물 혐의를 유력하게 검토하고 있는 것으로 파악됐다. <br/> <br/> 21일 법조계에 따르면, 서울남부지검 형사6부(부장 이준동)는 최근 이 사건의 핵심 중 하나인 김 의원의 미공개 사전 정보 이용 의혹과 관련해 법리 검토를 거쳐 적용 가능한 혐의를 뇌물수수와 정치자.."
,최현주(chj80@joongang.co.kr),최현주(chj80@joongang.co.kr),,이찬우,jpg,IT_과학>인터넷_SNS<font color=Gray> | </font>IT_과학>콘텐츠<font color=Gray> | </font>경제>금융_재테크,,25171640,FALSE,E5,20230622,E5,01100901.20230622000308001,,https://www.bigkinds.or.kr/resources/images/01100901/2023/06/22/01100901.20230622000308001.01,,FALSE,"008000000 008005000
008000000 008004000
002000000 002008000",https://www.joongang.co.kr/article/25171640,중앙일보,"“1억원 이상 자산가의 70%, 온라인으로 거래한다”",01100901,1억원이 넘는 자산을 온라인으로 거래하는 ‘디지털 부유층’이 늘어나고 있다. 주식 관련 정보를 이전보다 손쉽게 얻을 수 있게 되며 자기주도적 투자자가 늘어난 영향이다. 디지털 부유층이 늘면서 증권사도 자산가 관리 서비스의 사각지대로 여겨졌던 온라인 거래 고객에게 공을 들이고 있다. 대표적인 것이 삼성증권이 지난해 9월 선보인 디지털 부유층 특화 서비스인..
,조미현,조미현,,,jpg,경제>증권_증시<font color=Gray> | </font>경제>국제경제<font color=Gray> | </font>경제>부동산,,2023062151481,FALSE,A17,20230621,A17,02100601.20230621175858003,,https://www.bigkinds.or.kr/resources/images/02100601/2023/06/21/02100601.20230621175858003.01,,FALSE,"002000000 002006000
002000000 002013000
002000000 002010000",https://www.hankyung.com/economy/article/2023062151481,한국경제,블랙록發 비트코인 랠리…닷새간 300만원 '껑충',02100601,세계 최대 자산운용사 블랙록과 인베스코 등이 비트코인 상장지수펀드(ETF) 상장을 잇달아 신청하면서 비트코인 가격이 급등했다. 지난 5일 동안 9% 가까이 오르며 300만원 이상 상승했다. 비트코인을 1개 이상 보유한 주소 수도 100만 개를 넘어선 것으로 나타나면서 비트코인 시장에 훈풍이 이어질지 주목된다. <br/> <br/>21일 암호화폐거래소 업비트에 따르면 ..
,최현주(chj80@joongang.co.kr),최현주(chj80@joongang.co.kr),,"이찬우 삼성증권 디지털부문 부사장.
이찬우 삼성증권 디지털부문 부사장.",jpg,IT_과학>인터넷_SNS<font color=Gray> | </font>IT_과학>콘텐츠<font color=Gray> | </font>경제>금융_재테크,,25171546,FALSE,,20230621,,01100901.20230621172629001,,https://www.bigkinds.or.kr/resources/images/01100901/2023/06/21/01100901.20230621172629001.01,,FALSE,"008000000 008005000
008000000 008004000
002000000 002008000",https://www.joongang.co.kr/article/25171546,중앙일보,"전문가 102명 신속·정확한 상담…'디지털 부유층', 이렇게 잡는다",01100901,1억원이 넘는 자산을 온라인으로 거래하는 ‘디지털 부유층’이 늘어나고 있다. 주식 관련 정보를 이전보다 손쉽게 얻을 수 있게 되며 자기주도적 투자자가 늘어난 영향이다. 디지털 부유층이 늘면서 증권사도 자산가 관리 서비스의 사각지대로 여겨졌던 온라인 거래 고객에게 공을 들이고 있다. 대표적인 것이 삼성증권이 지난해 9월 선보인 디지털 부유층 특화 서비스인..
,,,500208,"



",jpg,IT_과학>인터넷_SNS<font color=Gray> | </font>경제>산업_기업<font color=Gray> | </font>IT_과학>콘텐츠,,000010765500,FALSE,,20230621,,02100101.20230621143006001,,https://www.bigkinds.or.kr/resources/images/02100101/2023/06/21/02100101.20230621143006001.01,,FALSE,"008000000 008005000
002000000 002005000
008000000 008004000",http://www.mk.co.kr/article/10765500,매일경제,성장세 무뎌진 빅테크 클라우드 사업 생성형 AI가 구원투수 되나,02100101,거시경제의 위기 속 클라우드 산업을 바라보는 시선이 엇갈리고 있다. 코로나19 바이러스 대유행으로 크게 성장한 클라우드 산업의 향후 미래 시장 전망을 놓고 전문가들의 평가가 좌우로 나뉘고 있기 때문이다. 코로나19 특수를 누렸던 클라우드 산업의 현주소와 미래 전망을 놓고 업계의 치열한 고민이 이어지는 상황이다.<br/><br/>코로나19 바이러스 대유행으로 팬데믹이 ..
1 8 30,최모란.손성배(choi.moran@joongang.co.kr),최모란.손성배(choi.moran@joongang.co.kr),,"A회사 관계자의 차량을 경찰이 압수수색하고 있다. 경기남부경찰청
김현서 디자이너
피해자 편지. 경기남부경찰청",jpg,경제>경제일반,범죄>범죄일반>사기,25171466,FALSE,,20230621,,01100901.20230621123854001,,https://www.bigkinds.or.kr/resources/images/01100901/2023/06/21/01100901.20230621123854001.01,,FALSE,002000000 002014000,https://www.joongang.co.kr/article/25171466,중앙일보,“반려견 코주름으로 신원 확인”…1600억원 가로챈 다단계 일당,01100901,"테마파크와 암호화폐 코인 등 반려견 플랫폼 사업 투자를 내세워 다단계 영업을 한 이들이 경찰에 적발됐다. “반려견의 코주름(비문)으로 신원 추적이 가능한 기술을 개발했다”며 “적은 투자금으로 고수익을 올릴 수 있다”고 속여 2만2000여명이 피해를 봤다. <br/> <br/> 경기남부경찰청 반부패·경제범죄수사대는 사기, 방문판매법 위반, 유사수신행위법 위반 등 혐의로.."
1 8 30,김수언 기자,김수언 기자,,"경찰이 압수수색을 진행하고 있다. /경기남부경찰청
그래픽=조선디자인랩 한유진
피해자 이모씨가 경찰에 보낸 사연 편지. /경기남부경찰청",jpg,지역>부산<font color=Gray> | </font>사회>사건_사고<font color=Gray> | </font>지역>울산,범죄>범죄일반>사기,2023062101311,FALSE,,20230621,,01100801.20230621114026001,,https://www.bigkinds.or.kr/resources/images/01100801/2023/06/21/01100801.20230621114026001.01,,FALSE,"006000000 006008000
003000000 003006000
006000000 006009000",https://www.chosun.com/national/incident/2023/06/21/W37SMKETHBCTVMF6GJKMOY5EGI/?utm_source=bigkinds&utm_medium=original&utm_campaign=news,조선일보,“반려견 사업 투자하면 대박”…1600억원대 ‘폰지사기’ 벌인 일당,01100801,반려견 관련 암호화폐 사업 등을 빙자해 2만여명의 투자자를 끌어모아 1600억원 규모 ‘폰지사기’를 벌인 일당이 적발됐다. <br/> <br/>경기남부경찰청 반부패·경제범죄수사대는 사기 등의 혐의로 반려견 플랫폼 회사 대표 A씨 등 3명을 구속하고 유사수신 및 방문판매업법 위반 혐의로 회사 관계자 등 64명을 불구속 입건해 검찰에 송치했다고 21일 밝혔다. <br/> <br/>A씨..
,조미현,조미현,,"사진=한경DB

",jpg,IT_과학>보안,,202306213818i,FALSE,,20230621,,02100601.20230621111245001,,https://www.bigkinds.or.kr/resources/images/02100601/2023/06/21/02100601.20230621111245001.01,,FALSE,008000000 008002000,https://www.hankyung.com/economy/article/202306213818i,한국경제,"""월드코인으로 기본소득?…샘 올트먼의 오만한 착각"" [한경 코알라]",02100601,"코인, 알고 투자하라! <br/>한국경제신문의 암호화폐 투자 뉴스레터 '코알라'에 실린 기사입니다. <br/>매주 수요일 아침 발행하는 코알라를 받아보세요! <br/>무료 구독신청 hankyung.com/newsletter 월드코인이란?얼마전 생성형 인공지능 ‘챗GPT’를 만들어 전 세계적으로 2억명의 사용자를 모은 오픈AI 최고경영자 샘 올트먼이 방한했다. 전세계 17개국.."
